ID,Person_ID,Age,Mar_Stat,INC,Female,H8,Eth,Highest Ed
26442,2,72,married,23500,1,0,White,Some HE
26600,1,82,Widowed,45200,0,0,White,Some HE
26651,1,60,Widowed,112000,1,0,White,Some HE
26651,2,38,Divorced,18000,0,0,White,Some HE
26809,1,37,married,32000,0,0,White,Some HE
26809,2,31,married,15000,1,0,White,Some HE
26809,3,0,NA,NA,0,0,White,NA
26827,1,42,married,33000,0,0,White,Less than Secondary School
26827,2,42,married,14000,1,0,White,Less than Secondary School
26827,3,18,Never married,6000,0,0,White,Secondary School
26858,1,84,Widowed,30000,0,0,White,Secondary School
26905,1,53,married,60000,0,0,White,Bachelors Degree
26905,2,52,married,19950,1,0,White,Some HE
26938,1,66,married,21800,0,0,White,Secondary School
26938,2,62,married,4000,1,0,White,Less than Secondary School
27168,1,74,married,51000,0,0,White,Secondary School
27168,2,88,married,26400,1,0,White,Some HE
27239,1,72,Widowed,11500,1,0,White,Secondary School
27251,1,41,Divorced,4,1,0,White,Some HE
27251,2,13,NA,NA,1,0,White,Less than Secondary School
27251,3,9,NA,NA,1,0,White,Less than Secondary School
27308,1,64,married,15500,0,0,White,Bachelors Degree
27308,2,60,married,0,1,0,White,Some HE
27899,1,73,Widowed,38400,0,0,White,Some HE
28014,1,72,Widowed,6200,1,0,White,Secondary School
28014,2,53,married,0,0,0,White,Secondary School
28014,3,52,married,0,1,0,White,Secondary School
28233,1,25,Never married,30000,0,0,White,Secondary School
28233,2,1,NA,NA,0,0,White,NA
28233,3,24,Never married,23000,1,0,White,Some HE
28531,1,64,Divorced,38000,0,0,White,Some HE
28599,1,80,Widowed,22000,1,0,White,Less than Secondary School
28727,1,46,married,8300,0,0,White,Less than Secondary School
28727,2,41,married,520,1,0,White,Secondary School
28727,3,17,Never married,6390,0,0,White,Less than Secondary School
28727,4,12,NA,NA,1,0,White,Less than Secondary School
28727,5,10,NA,NA,0,0,White,Less than Secondary School
28939,1,35,married,2100,1,0,White,Some HE
28939,2,30,married,36100,0,0,White,Masters or higher 
28939,3,5,NA,NA,1,0,White,Less than Secondary School
28939,4,1,NA,NA,1,0,White,NA
29051,1,20,Never married,1100,0,0,White,Less than Secondary School
29051,2,20,Never married,0,0,0,Other,Secondary School
29159,1,71,married,5000,1,0,White,Less than Secondary School
29159,2,59,married,50000,0,0,White,Less than Secondary School
29159,3,21,Divorced,12000,1,0,White,Secondary School
29159,4,3,NA,NA,0,0,White,Less than Secondary School
29159,5,1,NA,NA,0,0,White,NA
29327,1,50,married,25000,0,0,White,Secondary School
29327,2,47,married,0,1,0,White,Less than Secondary School
29346,1,50,Divorced,48700,0,0,White,Some HE
29346,2,40,Separated,5000,1,0,White,Some HE
29351,1,24,married,6500,1,0,White,Bachelors Degree
29351,2,27,married,12000,0,0,White,Some HE
29351,3,30,Never married,14600,1,0,White,Some HE
29351,4,4,NA,NA,0,0,White,Less than Secondary School
29365,1,77,Widowed,10500,1,0,White,Less than Secondary School
29464,1,67,married,29900,0,0,White,Secondary School
29464,2,70,married,18900,1,0,White,Secondary School
29513,1,80,married,48900,0,0,White,Secondary School
29513,2,76,married,16500,1,0,White,Secondary School
29518,1,36,married,22600,0,0,White,Some HE
29518,2,40,married,0,1,0,White,Less than Secondary School
29518,3,10,NA,NA,0,0,White,Less than Secondary School
29518,4,9,NA,NA,0,0,White,Less than Secondary School
29518,5,8,NA,NA,0,0,White,Less than Secondary School
29547,1,46,married,13000,0,0,White,Less than Secondary School
29547,2,45,married,10500,1,0,White,Less than Secondary School
29547,3,16,Never married,7300,1,0,White,Less than Secondary School
29547,4,13,NA,NA,0,0,White,Less than Secondary School
29612,1,79,Widowed,25100,0,0,White,Secondary School
29612,2,79,Divorced,19700,0,0,White,Secondary School
29612,3,79,married,24700,0,0,White,Secondary School
29624,1,53,Never married,14300,0,0,White,Some HE
29642,1,62,Divorced,6450,1,0,White,Less than Secondary School
29671,1,68,married,35300,0,0,White,Secondary School
29671,2,61,married,2200,1,0,White,Secondary School
29752,1,40,married,8500,1,0,White,Bachelors Degree
29752,2,48,married,0,0,0,White,Bachelors Degree
29752,3,34,Never married,13500,1,1,Asian,Some HE
29752,4,68,Divorced,22200,1,0,White,Some HE
29754,1,69,Divorced,25200,1,0,White,Some HE
29754,2,38,married,16000,0,0,White,Less than Secondary School
29754,3,44,married,6000,1,0,White,Secondary School
29754,4,20,Divorced,18000,0,0,White,Less than Secondary School
29754,5,1,NA,NA,0,0,White,NA
29865,1,38,married,35000,0,0,White,Secondary School
29865,2,38,married,35000,1,0,White,Secondary School
29865,3,17,Never married,2000,1,0,White,Less than Secondary School
29865,4,13,NA,NA,0,0,White,Less than Secondary School
29865,5,7,NA,NA,0,0,White,Less than Secondary School
29934,1,21,married,0,1,0,Other,Bachelors Degree
29934,2,26,married,16000,0,0,White,Some HE
29934,3,44,married,22000,1,0,Other,Masters or higher 
29934,4,23,Never married,20000,0,0,Other,Some HE
30270,1,37,married,13000,0,1,Asian,Less than Secondary School
30270,2,39,married,10500,1,1,Asian,Secondary School
30425,1,81,Widowed,80,1,0,White,Some HE
30547,1,38,married,4000,0,0,White,Secondary School
30547,2,36,married,22000,1,0,White,Some HE
30547,3,15,Never married,0,0,0,White,Less than Secondary School
30547,4,10,NA,NA,1,0,White,Less than Secondary School
30690,1,76,married,20700,0,0,White,Secondary School
30690,2,65,married,21000,1,0,White,Secondary School
30895,1,70,married,17000,0,0,White,Secondary School
30895,2,74,married,4400,1,0,White,Secondary School
31016,1,77,Widowed,25000,1,0,White,Some HE
31154,1,49,Never married,14000,0,0,White,Less than Secondary School
31227,1,73,Widowed,17200,1,0,White,Some HE
31232,1,31,married,0,1,0,White,Secondary School
31232,2,38,married,87000,0,0,White,Some HE
31232,3,65,Widowed,8600,0,0,White,Less than Secondary School
31232,4,7,NA,NA,0,0,White,Less than Secondary School
31232,5,4,NA,NA,1,0,White,Less than Secondary School
31233,1,47,Divorced,26000,1,0,White,Some HE
31277,1,69,married,11020,0,0,White,Some HE
31277,2,73,married,18000,1,0,White,Secondary School
31438,1,77,Widowed,20000,1,0,White,Secondary School
31546,1,46,married,123000,1,0,White,Some HE
31546,2,48,married,93000,0,0,White,Masters or higher 
31688,1,64,Divorced,7200,0,0,White,Bachelors Degree
31823,1,73,Widowed,25900,1,0,White,Secondary School
31823,2,43,Divorced,7500,0,0,White,Less than Secondary School
31838,1,64,married,153000,0,0,Hispanic,Masters or higher 
31838,2,62,married,16200,1,0,Hispanic,Masters or higher 
31860,1,46,married,54000,0,0,White,Bachelors Degree
31860,2,44,married,70700,1,0,White,Some HE
31860,3,14,NA,NA,1,0,White,Less than Secondary School
31860,4,12,NA,NA,1,0,White,Less than Secondary School
31989,1,50,married,76000,0,0,White,Bachelors Degree
31989,2,45,married,42800,1,0,White,Bachelors Degree
31989,3,4,NA,NA,0,0,White,Less than Secondary School
32222,1,81,Widowed,22000,1,0,White,Secondary School
32326,1,75,married,8700,1,0,White,Secondary School
32326,2,72,married,39400,0,0,White,Secondary School
32394,1,72,married,18900,0,0,White,Some HE
32394,2,72,married,5000,1,0,White,Some HE
32772,1,74,Widowed,12600,1,0,White,Secondary School
33221,1,86,Widowed,6000,1,0,White,Less than Secondary School
33287,1,25,Never married,16000,0,0,White,Some HE
33287,2,26,Never married,16000,1,0,White,Some HE
33488,1,34,Never married,5700,0,0,Other,Secondary School
33488,2,40,Never married,5600,1,0,Other,Secondary School
33559,1,57,Divorced,33000,1,0,White,Bachelors Degree
33605,1,65,married,0,0,0,White,Less than Secondary School
33605,2,64,married,0,1,0,White,Less than Secondary School
33619,1,27,Never married,20000,0,0,White,Secondary School
34218,1,71,Divorced,18900,1,0,White,Some HE
34243,1,56,married,79700,0,0,White,Masters or higher 
34243,2,53,married,29100,1,0,White,Bachelors Degree
34243,3,25,Never married,0,0,0,White,Some HE
34243,4,24,Never married,10400,1,0,White,Some HE
34263,1,34,married,62090,0,0,White,Masters or higher 
34263,2,34,married,9700,1,0,White,Bachelors Degree
34263,3,11,NA,NA,0,0,White,Less than Secondary School
34263,4,6,NA,NA,1,0,White,Less than Secondary School
34263,5,5,NA,NA,0,0,White,Less than Secondary School
34283,1,53,married,40000,0,0,White,Secondary School
34283,2,54,married,30000,1,0,White,Secondary School
34283,3,16,Never married,2800,0,0,White,Less than Secondary School
34302,1,56,married,29000,0,0,White,Masters or higher 
34302,2,56,married,500,1,0,White,Some HE
34302,3,28,Never married,25400,0,0,White,Bachelors Degree
34571,1,67,married,10100,0,0,White,Secondary School
34571,2,67,married,6400,1,0,White,Secondary School
34579,1,77,Widowed,21500,0,0,White,Some HE
34606,1,65,Widowed,7300,1,0,White,Less than Secondary School
34720,1,46,married,30000,0,0,White,Less than Secondary School
34720,2,43,married,25000,1,0,White,Less than Secondary School
34720,3,28,Never married,70000,0,0,White,Less than Secondary School
35147,1,40,married,54000,1,0,White,Some HE
35147,2,59,married,11600,0,0,White,Some HE
35147,3,16,Never married,5300,0,0,White,Less than Secondary School
35704,1,68,Widowed,21300,0,0,White,Some HE
35704,2,93,Widowed,158500,1,0,White,Masters or higher 
35704,3,49,Divorced,94300,0,0,White,Some HE
35833,1,73,Widowed,8800,1,0,White,Secondary School
35854,1,76,married,27200,0,0,White,Masters or higher 
35854,2,74,married,4500,1,0,White,Secondary School
35899,1,73,married,56900,0,0,White,Some HE
35899,2,62,married,5100,1,1,Asian,Secondary School
35914,1,63,Widowed,700,1,0,Black,Less than Secondary School
35914,2,24,Never married,0,0,0,Black,Less than Secondary School
35971,1,48,Never married,17000,1,0,Black,Less than Secondary School
35971,2,52,Never married,18000,0,0,Black,Less than Secondary School
36206,1,77,Widowed,39500,1,0,White,Secondary School
36249,1,36,Divorced,67010,0,0,White,Bachelors Degree
36249,2,20,Never married,5300,0,0,Other,Some HE
36376,1,54,Divorced,32000,1,0,White,Some HE
36376,2,35,Divorced,25000,1,0,White,Masters or higher 
36511,1,93,Widowed,44300,1,0,White,Secondary School
36620,1,51,married,5000,0,0,White,Secondary School
36620,2,44,married,35000,1,0,White,Some HE
36620,3,13,NA,NA,0,0,White,Less than Secondary School
36620,4,11,NA,NA,1,0,White,Less than Secondary School
36732,1,43,married,40800,0,0,White,Less than Secondary School
36732,2,42,married,1800,1,0,White,Secondary School
36732,3,24,Never married,7000,1,0,White,Secondary School
36732,4,1,NA,NA,1,0,White,NA
36929,1,66,Never married,9300,1,0,Black,Some HE
36929,2,68,Never married,0,0,0,Black,Less than Secondary School
37094,1,56,Divorced,26340,1,0,White,Some HE
37262,1,46,married,169000,0,0,White,Masters or higher 
37262,2,35,married,47000,1,0,White,Bachelors Degree
37262,3,2,NA,NA,0,0,White,NA
37262,4,0,NA,NA,1,0,White,NA
37367,1,87,Widowed,12400,1,0,Other,Less than Secondary School
37414,1,37,Never married,22900,0,0,White,Secondary School
37499,1,36,Divorced,11500,0,1,Asian,Less than Secondary School
37658,1,45,married,56000,0,0,White,Some HE
37658,2,46,married,52000,1,0,White,Bachelors Degree
37658,3,15,Never married,0,0,0,White,Less than Secondary School
37658,4,14,NA,NA,1,0,White,Less than Secondary School
37658,5,8,NA,NA,0,0,White,Less than Secondary School
37747,1,34,Never married,127200,0,0,White,Bachelors Degree
37782,1,56,Never married,55050,0,0,White,Bachelors Degree
37979,1,50,married,19000,0,1,Asian,Less than Secondary School
37979,2,43,married,18000,1,1,Asian,Some HE
37979,3,18,Never married,12000,1,1,Asian,Secondary School
38030,1,42,married,24300,1,1,Asian,Some HE
38030,2,46,married,17500,0,1,Asian,Secondary School
38030,3,19,Never married,8900,0,1,Asian,Less than Secondary School
38030,4,17,Never married,4000,1,1,Asian,Less than Secondary School
38123,1,69,married,5850,0,0,Black,Secondary School
38123,2,57,married,41000,1,0,Black,Less than Secondary School
38123,3,33,Never married,11000,0,0,Black,Less than Secondary School
38248,1,31,Divorced,14200,1,0,White,Some HE
38248,2,4,NA,NA,0,0,White,Less than Secondary School
38255,1,23,Never married,10000,1,0,Black,Secondary School
38255,2,1,NA,NA,1,0,Black,NA
38255,3,27,Divorced,28000,0,0,Black,Some HE
38373,1,58,married,24000,0,0,White,Secondary School
38373,2,47,married,23600,1,0,White,Secondary School
38373,3,18,Never married,3000,0,0,White,Less than Secondary School
38536,1,21,married,21000,0,0,White,Some HE
38536,2,22,married,22000,1,0,White,Secondary School
38536,3,3,NA,NA,0,0,White,Less than Secondary School
38568,1,30,married,70000,0,0,White,Bachelors Degree
38568,2,36,married,40000,1,0,White,Bachelors Degree
38580,1,31,Never married,31000,1,1,Asian,Bachelors Degree
38628,1,50,married,15000,0,0,White,Less than Secondary School
38628,2,32,married,85000,1,0,White,Bachelors Degree
38684,1,47,married,50000,0,0,White,Bachelors Degree
38684,2,46,married,12000,1,0,White,Bachelors Degree
38734,1,49,married,67000,1,0,White,Some HE
38734,2,50,married,161200,0,0,White,Some HE
38734,3,16,Never married,0,0,0,White,Less than Secondary School
38859,1,71,Divorced,0,0,1,Asian,Less than Secondary School
38859,2,93,Widowed,1300,1,1,Asian,Less than Secondary School
38868,1,49,Divorced,540,1,0,Black,Secondary School
38945,1,56,married,74800,0,1,Asian,Bachelors Degree
38945,2,58,married,34000,1,1,Asian,Some HE
39034,1,69,married,63900,0,0,White,Some HE
39034,2,76,married,12700,1,0,White,Less than Secondary School
39049,1,23,Never married,26000,1,0,Black,Secondary School
39049,2,7,NA,NA,1,0,Black,Less than Secondary School
39049,3,2,NA,NA,0,0,Black,NA
39049,4,26,Never married,22000,0,0,Black,Secondary School
39134,1,47,Divorced,10000,1,0,Hispanic,Secondary School
39134,2,34,Never married,12000,0,0,Black,Secondary School
39151,1,93,Divorced,29500,1,0,White,Some HE
39369,1,35,married,54000,0,0,White,Bachelors Degree
39369,2,36,married,7400,1,0,White,Some HE
39369,3,12,NA,NA,1,0,White,Less than Secondary School
39369,4,7,NA,NA,1,0,White,Less than Secondary School
39369,5,7,NA,NA,1,0,White,Less than Secondary School
39724,1,24,Divorced,32020,1,0,White,Some HE
39783,1,54,married,52000,0,0,White,Some HE
39783,2,51,married,0,1,0,White,Some HE
39786,1,52,married,50060,0,0,White,Some HE
39786,2,49,married,0,1,0,White,Secondary School
39786,3,21,Never married,18000,0,0,White,Less than Secondary School
39786,4,17,Never married,4800,0,0,White,Less than Secondary School
39915,1,46,married,46500,0,0,White,Bachelors Degree
39915,2,42,married,28000,1,0,White,Secondary School
39915,3,17,Never married,0,1,0,White,Less than Secondary School
39915,4,12,NA,NA,1,0,White,Less than Secondary School
39917,1,89,married,16960,0,0,White,Some HE
39917,2,85,married,1200,1,0,White,Some HE
40009,1,61,married,79900,0,0,White,Bachelors Degree
40009,2,60,married,1500,1,0,White,Bachelors Degree
40154,1,38,Never married,16000,0,0,White,Secondary School
40154,2,25,Divorced,16700,1,0,White,Less than Secondary School
40175,1,35,married,100000,0,0,Hispanic,Masters or higher 
40175,2,38,married,0,1,0,White,Masters or higher 
40175,3,3,NA,NA,0,0,Other,Less than Secondary School
40530,1,40,married,7000,0,1,Asian,Less than Secondary School
40530,2,34,married,12800,1,1,Asian,Secondary School
40530,3,1,NA,NA,1,1,Asian,NA
40530,4,4,NA,NA,1,1,Asian,Less than Secondary School
40530,5,5,NA,NA,1,1,Asian,Less than Secondary School
40530,6,10,NA,NA,1,1,Asian,Less than Secondary School
40616,1,44,married,40250,0,0,White,Secondary School
40616,2,53,married,19900,1,0,White,Secondary School
40616,3,37,Divorced,21000,1,0,White,Secondary School
40680,1,41,Never married,20100,1,0,White,Secondary School
40754,1,73,married,8500,0,0,White,Secondary School
40754,2,73,married,8200,1,0,White,Bachelors Degree
40766,1,82,Widowed,15600,1,0,White,Secondary School
40785,1,51,married,85000,0,0,White,Bachelors Degree
40785,2,52,married,29400,1,0,White,Bachelors Degree
40859,1,41,Divorced,13000,1,0,Other,Some HE
40910,1,54,married,27300,0,0,White,Less than Secondary School
40910,2,54,married,13000,1,0,White,Less than Secondary School
40910,3,14,NA,NA,0,0,White,Less than Secondary School
40958,1,74,Separated,8000,1,0,White,Secondary School
41365,1,72,married,40520,0,0,White,Secondary School
41365,2,66,married,5400,1,0,White,Some HE
41416,1,44,married,26000,0,0,White,Secondary School
41416,2,44,married,16000,1,0,White,Secondary School
41485,1,39,married,28000,0,0,White,Secondary School
41485,2,36,married,25000,1,0,White,Some HE
41485,3,7,NA,NA,1,0,White,Less than Secondary School
41485,4,4,NA,NA,0,0,White,Less than Secondary School
41498,1,51,married,127100,0,0,White,Some HE
41498,2,51,married,6400,1,0,White,Some HE
41498,3,20,Never married,15920,0,0,White,Secondary School
41561,1,41,Divorced,25000,0,0,White,Secondary School
41563,1,67,Separated,72600,1,0,White,Some HE
41744,1,39,married,35000,0,0,White,Some HE
41744,2,38,married,0,1,0,White,Secondary School
41744,3,17,Never married,4100,0,0,White,Less than Secondary School
41744,4,13,NA,NA,1,0,White,Less than Secondary School
41744,5,5,NA,NA,0,0,White,Less than Secondary School
41744,6,3,NA,NA,0,0,White,Less than Secondary School
41806,1,77,Divorced,11200,1,0,White,Some HE
41835,1,63,Widowed,61000,1,0,White,Masters or higher 
41835,2,65,Divorced,10500,0,0,White,Less than Secondary School
42122,1,40,married,20000,0,1,Asian,Some HE
42122,2,41,married,12000,1,0,White,Some HE
42122,3,0,NA,NA,1,0,White,NA
42209,1,51,Divorced,50000,1,0,White,Bachelors Degree
42209,2,55,Divorced,125000,0,0,White,Bachelors Degree
42279,1,51,Divorced,45600,0,0,White,Some HE
42364,1,65,married,20800,0,0,White,Some HE
42364,2,54,married,5000,1,0,White,Some HE
42364,3,13,NA,NA,0,0,White,Less than Secondary School
42464,1,56,Divorced,56700,1,0,White,Masters or higher 
42579,1,34,Never married,37000,0,0,White,Bachelors Degree
42637,1,48,married,350000,0,0,White,Masters or higher 
42637,2,52,married,1000,1,0,White,Bachelors Degree
42637,3,18,Never married,2000,1,0,White,Less than Secondary School
42663,1,44,Never married,46120,0,0,White,Masters or higher 
42675,1,27,Never married,8140,1,0,Black,Less than Secondary School
